date,1. open,2. high,3. low,4. close,5. volume
2025-01-03 10:41:00,32.4601,32.486,32.4601,32.486,578.0
2025-01-03 10:41:00,32.4601,32.486,32.4601,32.486,578.0
2025-01-03 10:41:00,32.4601,32.486,32.4601,32.486,578.0
2025-01-03 10:41:00,32.4601,32.486,32.4601,32.486,578.0
2025-01-03 10:41:00,32.4601,32.486,32.4601,32.486,578.0
2025-01-03 10:41:00,32.4601,32.486,32.4601,32.486,578.0
2025-01-03 10:41:00,32.4601,32.486,32.4601,32.486,578.0
2025-01-03 10:41:00,32.4601,32.486,32.4601,32.486,578.0
2025-01-03 10:41:00,32.4601,32.486,32.4601,32.486,578.0
2025-01-03 10:41:00,32.4601,32.486,32.4601,32.486,578.0
2025-01-03 10:41:00,32.4601,32.486,32.4601,32.486,578.0
2025-01-03 10:41:00,32.4601,32.486,32.4601,32.486,578.0
2025-01-03 10:41:00,32.4601,32.486,32.4601,32.486,578.0
2025-01-03 10:41:00,32.4601,32.486,32.4601,32.486,578.0
2025-01-03 10:50:00,32.49,32.49,32.49,32.49,100.0
2025-01-03 10:50:00,32.49,32.49,32.49,32.49,100.0
2025-01-03 10:50:00,32.49,32.49,32.49,32.49,100.0
2025-01-03 10:50:00,32.49,32.49,32.49,32.49,100.0
2025-01-03 10:50:00,32.49,32.49,32.49,32.49,100.0
2025-01-03 10:50:00,32.49,32.49,32.49,32.49,100.0
2025-01-03 10:50:00,32.49,32.49,32.49,32.49,100.0
2025-01-03 10:50:00,32.49,32.49,32.49,32.49,100.0
2025-01-03 10:50:00,32.49,32.49,32.49,32.49,100.0
2025-01-03 10:50:00,32.49,32.49,32.49,32.49,100.0
2025-01-03 10:50:00,32.49,32.49,32.49,32.49,100.0
2025-01-03 10:50:00,32.49,32.49,32.49,32.49,100.0
2025-01-03 10:50:00,32.49,32.49,32.49,32.49,100.0
2025-01-03 10:50:00,32.49,32.49,32.49,32.49,100.0
2025-01-03 11:23:00,32.4134,32.4134,32.4134,32.4134,127.0
2025-01-03 11:23:00,32.4134,32.4134,32.4134,32.4134,127.0
2025-01-03 11:23:00,32.4134,32.4134,32.4134,32.4134,127.0
2025-01-03 11:23:00,32.4134,32.4134,32.4134,32.4134,127.0
2025-01-03 11:23:00,32.4134,32.4134,32.4134,32.4134,127.0
2025-01-03 11:23:00,32.4134,32.4134,32.4134,32.4134,127.0
2025-01-03 11:23:00,32.4134,32.4134,32.4134,32.4134,127.0
2025-01-03 11:23:00,32.4134,32.4134,32.4134,32.4134,127.0
2025-01-03 11:23:00,32.4134,32.4134,32.4134,32.4134,127.0
2025-01-03 11:23:00,32.4134,32.4134,32.4134,32.4134,127.0
2025-01-03 11:23:00,32.4134,32.4134,32.4134,32.4134,127.0
2025-01-03 11:23:00,32.4134,32.4134,32.4134,32.4134,127.0
2025-01-03 11:23:00,32.4134,32.4134,32.4134,32.4134,127.0
2025-01-03 11:23:00,32.4134,32.4134,32.4134,32.4134,127.0
2025-01-03 14:28:00,32.5608,32.5608,32.5608,32.5608,161.0
2025-01-03 14:28:00,32.5608,32.5608,32.5608,32.5608,161.0
2025-01-03 14:28:00,32.5608,32.5608,32.5608,32.5608,161.0
2025-01-03 14:28:00,32.5608,32.5608,32.5608,32.5608,161.0
2025-01-03 14:28:00,32.5608,32.5608,32.5608,32.5608,161.0
2025-01-03 14:28:00,32.5608,32.5608,32.5608,32.5608,161.0
2025-01-03 14:28:00,32.5608,32.5608,32.5608,32.5608,161.0
2025-01-03 14:28:00,32.5608,32.5608,32.5608,32.5608,161.0
2025-01-03 14:28:00,32.5608,32.5608,32.5608,32.5608,161.0
2025-01-03 14:28:00,32.5608,32.5608,32.5608,32.5608,161.0
2025-01-03 14:28:00,32.5608,32.5608,32.5608,32.5608,161.0
2025-01-03 14:28:00,32.5608,32.5608,32.5608,32.5608,161.0
2025-01-03 14:28:00,32.5608,32.5608,32.5608,32.5608,161.0
2025-01-03 14:28:00,32.5608,32.5608,32.5608,32.5608,161.0
2025-01-03 14:54:00,32.58,32.6,32.57,32.6,2240.0
2025-01-03 14:54:00,32.58,32.6,32.57,32.6,2240.0
2025-01-03 14:54:00,32.58,32.6,32.57,32.6,2240.0
2025-01-03 14:54:00,32.58,32.6,32.57,32.6,2240.0
2025-01-03 14:54:00,32.58,32.6,32.57,32.6,2240.0
2025-01-03 14:54:00,32.58,32.6,32.57,32.6,2240.0
2025-01-03 14:54:00,32.58,32.6,32.57,32.6,2240.0
2025-01-03 14:54:00,32.58,32.6,32.57,32.6,2240.0
2025-01-03 14:54:00,32.58,32.6,32.57,32.6,2240.0
2025-01-03 14:54:00,32.58,32.6,32.57,32.6,2240.0
2025-01-03 14:54:00,32.58,32.6,32.57,32.6,2240.0
2025-01-03 14:54:00,32.58,32.6,32.57,32.6,2240.0
2025-01-03 14:54:00,32.58,32.6,32.57,32.6,2240.0
2025-01-03 14:54:00,32.58,32.6,32.57,32.6,2240.0
2025-01-03 15:12:00,32.595,32.595,32.595,32.595,183.0
2025-01-03 15:12:00,32.595,32.595,32.595,32.595,183.0
2025-01-03 15:12:00,32.595,32.595,32.595,32.595,183.0
2025-01-03 15:12:00,32.595,32.595,32.595,32.595,183.0
2025-01-03 15:12:00,32.595,32.595,32.595,32.595,183.0
2025-01-03 15:12:00,32.595,32.595,32.595,32.595,183.0
2025-01-03 15:12:00,32.595,32.595,32.595,32.595,183.0
2025-01-03 15:12:00,32.595,32.595,32.595,32.595,183.0
2025-01-03 15:12:00,32.595,32.595,32.595,32.595,183.0
2025-01-03 15:12:00,32.595,32.595,32.595,32.595,183.0
2025-01-03 15:12:00,32.595,32.595,32.595,32.595,183.0
2025-01-03 15:12:00,32.595,32.595,32.595,32.595,183.0
2025-01-03 15:12:00,32.595,32.595,32.595,32.595,183.0
2025-01-03 15:12:00,32.595,32.595,32.595,32.595,183.0
2025-01-03 15:31:00,32.59,32.59,32.59,32.59,1167.0
2025-01-03 15:31:00,32.59,32.59,32.59,32.59,1167.0
2025-01-03 15:31:00,32.59,32.59,32.59,32.59,1167.0
2025-01-03 15:31:00,32.59,32.59,32.59,32.59,1167.0
2025-01-03 15:31:00,32.59,32.59,32.59,32.59,1167.0
2025-01-03 15:31:00,32.59,32.59,32.59,32.59,1167.0
2025-01-03 15:31:00,32.59,32.59,32.59,32.59,1167.0
2025-01-03 15:31:00,32.59,32.59,32.59,32.59,1167.0
2025-01-03 15:31:00,32.59,32.59,32.59,32.59,1167.0
2025-01-03 15:31:00,32.59,32.59,32.59,32.59,1167.0
2025-01-03 15:31:00,32.59,32.59,32.59,32.59,1167.0
2025-01-03 15:31:00,32.59,32.59,32.59,32.59,1167.0
2025-01-03 15:31:00,32.59,32.59,32.59,32.59,1167.0
2025-01-03 15:31:00,32.59,32.59,32.59,32.59,1167.0
2025-01-03 15:38:00,32.6214,32.6214,32.6214,32.6214,103.0
2025-01-03 15:38:00,32.6214,32.6214,32.6214,32.6214,103.0
2025-01-03 15:38:00,32.6214,32.6214,32.6214,32.6214,103.0
2025-01-03 15:38:00,32.6214,32.6214,32.6214,32.6214,103.0
2025-01-03 15:38:00,32.6214,32.6214,32.6214,32.6214,103.0
2025-01-03 15:38:00,32.6214,32.6214,32.6214,32.6214,103.0
2025-01-03 15:38:00,32.6214,32.6214,32.6214,32.6214,103.0
2025-01-03 15:38:00,32.6214,32.6214,32.6214,32.6214,103.0
2025-01-03 15:38:00,32.6214,32.6214,32.6214,32.6214,103.0
2025-01-03 15:38:00,32.6214,32.6214,32.6214,32.6214,103.0
2025-01-03 15:38:00,32.6214,32.6214,32.6214,32.6214,103.0
2025-01-03 15:38:00,32.6214,32.6214,32.6214,32.6214,103.0
2025-01-03 15:38:00,32.6214,32.6214,32.6214,32.6214,103.0
2025-01-03 15:38:00,32.6214,32.6214,32.6214,32.6214,103.0
2025-01-03 15:42:00,32.58,32.6037,32.58,32.6037,698.0
2025-01-03 15:42:00,32.58,32.6037,32.58,32.6037,698.0
2025-01-03 15:42:00,32.58,32.6037,32.58,32.6037,698.0
2025-01-03 15:42:00,32.58,32.6037,32.58,32.6037,698.0
2025-01-03 15:42:00,32.58,32.6037,32.58,32.6037,698.0
2025-01-03 15:42:00,32.58,32.6037,32.58,32.6037,698.0
2025-01-03 15:42:00,32.58,32.6037,32.58,32.6037,698.0
2025-01-03 15:42:00,32.58,32.6037,32.58,32.6037,698.0
2025-01-03 15:42:00,32.58,32.6037,32.58,32.6037,698.0
2025-01-03 15:42:00,32.58,32.6037,32.58,32.6037,698.0
2025-01-03 15:42:00,32.58,32.6037,32.58,32.6037,698.0
2025-01-03 15:42:00,32.58,32.6037,32.58,32.6037,698.0
2025-01-03 15:42:00,32.58,32.6037,32.58,32.6037,698.0
2025-01-03 15:42:00,32.58,32.6037,32.58,32.6037,698.0
2025-01-03 16:00:00,32.56,32.5913,32.56,32.5913,101.0
2025-01-03 16:00:00,32.56,32.5913,32.56,32.5913,101.0
2025-01-03 16:00:00,32.56,32.5913,32.56,32.5913,101.0
2025-01-03 16:00:00,32.56,32.5913,32.56,32.5913,101.0
2025-01-03 16:00:00,32.56,32.5913,32.56,32.5913,101.0
2025-01-03 16:00:00,32.56,32.5913,32.56,32.5913,101.0
2025-01-03 16:00:00,32.56,32.5913,32.56,32.5913,101.0
2025-01-03 16:00:00,32.56,32.5913,32.56,32.5913,101.0
2025-01-03 16:00:00,32.56,32.5913,32.56,32.5913,101.0
2025-01-03 16:00:00,32.56,32.5913,32.56,32.5913,101.0
2025-01-03 16:00:00,32.56,32.5913,32.56,32.5913,101.0
2025-01-03 16:00:00,32.56,32.5913,32.56,32.5913,101.0
2025-01-03 16:00:00,32.56,32.5913,32.56,32.5913,101.0
2025-01-03 16:00:00,32.56,32.5913,32.56,32.5913,101.0
2025-01-03 16:10:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 16:10:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 16:10:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 16:10:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 16:10:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 16:10:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 16:10:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 16:10:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 16:10:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 16:10:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 16:10:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 16:10:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 16:10:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 16:10:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 18:30:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 18:30:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 18:30:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 18:30:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 18:30:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 18:30:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 18:30:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 18:30:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 18:30:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 18:30:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 18:30:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 18:30:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 18:30:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 18:30:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 20:00:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 20:00:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 20:00:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 20:00:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 20:00:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 20:00:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 20:00:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 20:00:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 20:00:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 20:00:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 20:00:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 20:00:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 20:00:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-03 20:00:00,32.5913,32.5913,32.5913,32.5913,100.0
2025-01-06 11:16:00,33.0076,33.0076,33.0076,33.0076,338.0
2025-01-06 11:16:00,33.0076,33.0076,33.0076,33.0076,338.0
2025-01-06 11:16:00,33.0076,33.0076,33.0076,33.0076,338.0
2025-01-06 11:16:00,33.0076,33.0076,33.0076,33.0076,338.0
2025-01-06 11:16:00,33.0076,33.0076,33.0076,33.0076,338.0
2025-01-06 11:16:00,33.0076,33.0076,33.0076,33.0076,338.0
2025-01-06 11:16:00,33.0076,33.0076,33.0076,33.0076,338.0
2025-01-06 11:16:00,33.0076,33.0076,33.0076,33.0076,338.0
2025-01-06 11:16:00,33.0076,33.0076,33.0076,33.0076,338.0
2025-01-06 11:16:00,33.0076,33.0076,33.0076,33.0076,338.0
2025-01-06 11:16:00,33.0076,33.0076,33.0076,33.0076,338.0
2025-01-06 11:16:00,33.0076,33.0076,33.0076,33.0076,338.0
2025-01-06 11:16:00,33.0076,33.0076,33.0076,33.0076,338.0
2025-01-06 11:16:00,33.0076,33.0076,33.0076,33.0076,338.0
2025-01-06 12:32:00,32.98,32.9801,32.98,32.9801,422.0
2025-01-06 12:32:00,32.98,32.9801,32.98,32.9801,422.0
2025-01-06 12:32:00,32.98,32.9801,32.98,32.9801,422.0
2025-01-06 12:32:00,32.98,32.9801,32.98,32.9801,422.0
2025-01-06 12:32:00,32.98,32.9801,32.98,32.9801,422.0
2025-01-06 12:32:00,32.98,32.9801,32.98,32.9801,422.0
2025-01-06 12:32:00,32.98,32.9801,32.98,32.9801,422.0
2025-01-06 12:32:00,32.98,32.9801,32.98,32.9801,422.0
2025-01-06 12:32:00,32.98,32.9801,32.98,32.9801,422.0
2025-01-06 12:32:00,32.98,32.9801,32.98,32.9801,422.0
2025-01-06 12:32:00,32.98,32.9801,32.98,32.9801,422.0
2025-01-06 12:32:00,32.98,32.9801,32.98,32.9801,422.0
2025-01-06 12:32:00,32.98,32.9801,32.98,32.9801,422.0
2025-01-06 12:32:00,32.98,32.9801,32.98,32.9801,422.0
2025-01-06 12:40:00,33.02,33.02,33.02,33.02,270.0
2025-01-06 12:40:00,33.02,33.02,33.02,33.02,270.0
2025-01-06 12:40:00,33.02,33.02,33.02,33.02,270.0
2025-01-06 12:40:00,33.02,33.02,33.02,33.02,270.0
2025-01-06 12:40:00,33.02,33.02,33.02,33.02,270.0
2025-01-06 12:40:00,33.02,33.02,33.02,33.02,270.0
2025-01-06 12:40:00,33.02,33.02,33.02,33.02,270.0
2025-01-06 12:40:00,33.02,33.02,33.02,33.02,270.0
2025-01-06 12:40:00,33.02,33.02,33.02,33.02,270.0
2025-01-06 12:40:00,33.02,33.02,33.02,33.02,270.0
2025-01-06 12:40:00,33.02,33.02,33.02,33.02,270.0
2025-01-06 12:40:00,33.02,33.02,33.02,33.02,270.0
2025-01-06 12:40:00,33.02,33.02,33.02,33.02,270.0
2025-01-06 12:40:00,33.02,33.02,33.02,33.02,270.0
2025-01-06 14:41:00,32.83,32.83,32.83,32.83,524.0
2025-01-06 14:41:00,32.83,32.83,32.83,32.83,524.0
2025-01-06 14:41:00,32.83,32.83,32.83,32.83,524.0
2025-01-06 14:41:00,32.83,32.83,32.83,32.83,524.0
2025-01-06 14:41:00,32.83,32.83,32.83,32.83,524.0
2025-01-06 14:41:00,32.83,32.83,32.83,32.83,524.0
2025-01-06 14:41:00,32.83,32.83,32.83,32.83,524.0
2025-01-06 14:41:00,32.83,32.83,32.83,32.83,524.0
2025-01-06 14:41:00,32.83,32.83,32.83,32.83,524.0
2025-01-06 14:41:00,32.83,32.83,32.83,32.83,524.0
2025-01-06 14:41:00,32.83,32.83,32.83,32.83,524.0
2025-01-06 14:41:00,32.83,32.83,32.83,32.83,524.0
2025-01-06 14:41:00,32.83,32.83,32.83,32.83,524.0
2025-01-06 14:41:00,32.83,32.83,32.83,32.83,524.0
2025-01-06 15:17:00,32.76,32.76,32.76,32.76,177.0
2025-01-06 15:17:00,32.76,32.76,32.76,32.76,177.0
2025-01-06 15:17:00,32.76,32.76,32.76,32.76,177.0
2025-01-06 15:17:00,32.76,32.76,32.76,32.76,177.0
2025-01-06 15:17:00,32.76,32.76,32.76,32.76,177.0
2025-01-06 15:17:00,32.76,32.76,32.76,32.76,177.0
2025-01-06 15:17:00,32.76,32.76,32.76,32.76,177.0
2025-01-06 15:17:00,32.76,32.76,32.76,32.76,177.0
2025-01-06 15:17:00,32.76,32.76,32.76,32.76,177.0
2025-01-06 15:17:00,32.76,32.76,32.76,32.76,177.0
2025-01-06 15:17:00,32.76,32.76,32.76,32.76,177.0
2025-01-06 15:17:00,32.76,32.76,32.76,32.76,177.0
2025-01-06 15:17:00,32.76,32.76,32.76,32.76,177.0
2025-01-06 15:17:00,32.76,32.76,32.76,32.76,177.0
2025-01-06 15:22:00,32.75,32.75,32.7499,32.7499,397.0
2025-01-06 15:22:00,32.75,32.75,32.7499,32.7499,397.0
2025-01-06 15:22:00,32.75,32.75,32.7499,32.7499,397.0
2025-01-06 15:22:00,32.75,32.75,32.7499,32.7499,397.0
2025-01-06 15:22:00,32.75,32.75,32.7499,32.7499,397.0
2025-01-06 15:22:00,32.75,32.75,32.7499,32.7499,397.0
2025-01-06 15:22:00,32.75,32.75,32.7499,32.7499,397.0
2025-01-06 15:22:00,32.75,32.75,32.7499,32.7499,397.0
2025-01-06 15:22:00,32.75,32.75,32.7499,32.7499,397.0
2025-01-06 15:22:00,32.75,32.75,32.7499,32.7499,397.0
2025-01-06 15:22:00,32.75,32.75,32.7499,32.7499,397.0
2025-01-06 15:22:00,32.75,32.75,32.7499,32.7499,397.0
2025-01-06 15:22:00,32.75,32.75,32.7499,32.7499,397.0
2025-01-06 15:22:00,32.75,32.75,32.7499,32.7499,397.0
2025-01-06 15:29:00,32.79,32.79,32.7899,32.7899,404.0
2025-01-06 15:29:00,32.79,32.79,32.7899,32.7899,404.0
2025-01-06 15:29:00,32.79,32.79,32.7899,32.7899,404.0
